Device ID,Manufacture Date,Installation Date,Fault Date
867,2013-09-27,2014-01-10,2017-08-18
867,2013-09-27,2014-01-10,2018-06-01
867,2013-09-27,2014-01-10,2019-02-19
867,2013-09-27,2014-01-10,2019-11-26
867,2013-09-27,2014-01-10,2020-07-14
867,2013-09-27,2014-01-10,2021-02-25
867,2013-09-27,2014-01-10,2021-09-07
867,2013-09-27,2014-01-10,2022-04-14
867,2013-09-27,2014-01-10,2022-11-18
867,2013-09-27,2014-01-10,2023-05-18
867,2013-09-27,2014-01-10,2023-11-26
868,2011-05-15,2011-07-21,2012-04-18
868,2011-05-15,2011-07-21,2013-04-01
868,2011-05-15,2011-07-21,2014-02-20
868,2011-05-15,2011-07-21,2015-01-02
868,2011-05-15,2011-07-21,2015-11-01
868,2011-05-15,2011-07-21,2016-07-18
868,2011-05-15,2011-07-21,2017-05-18
868,2011-05-15,2011-07-21,2018-01-19
868,2011-05-15,2011-07-21,2018-09-06
868,2011-05-15,2011-07-21,2019-05-02
868,2011-05-15,2011-07-21,2019-11-27
868,2011-05-15,2011-07-21,2020-08-01
868,2011-05-15,2011-07-21,2021-01-28
868,2011-05-15,2011-07-21,2021-07-27
868,2011-05-15,2011-07-21,2021-12-26
868,2011-05-15,2011-07-21,2022-06-13
868,2011-05-15,2011-07-21,2022-11-11
868,2011-05-15,2011-07-21,2023-03-25
868,2011-05-15,2011-07-21,2023-07-22
868,2011-05-15,2011-07-21,2023-11-07
869,2014-08-08,2014-12-09,2015-12-24
869,2014-08-08,2014-12-09,2016-10-15
869,2014-08-08,2014-12-09,2017-10-20
869,2014-08-08,2014-12-09,2018-07-15
869,2014-08-08,2014-12-09,2019-04-28
869,2014-08-08,2014-12-09,2020-01-05
869,2014-08-08,2014-12-09,2020-09-25
869,2014-08-08,2014-12-09,2021-06-01
869,2014-08-08,2014-12-09,2022-02-01
869,2014-08-08,2014-12-09,2022-08-08
869,2014-08-08,2014-12-09,2023-02-19
869,2014-08-08,2014-12-09,2023-09-27
870,2011-05-26,2011-06-24,2012-03-23
870,2011-05-26,2011-06-24,2013-03-21
870,2011-05-26,2011-06-24,2014-01-11
870,2011-05-26,2011-06-24,2014-11-02
870,2011-05-26,2011-06-24,2015-08-20
870,2011-05-26,2011-06-24,2016-07-10
870,2011-05-26,2011-06-24,2017-03-03
870,2011-05-26,2011-06-24,2017-10-04
870,2011-05-26,2011-06-24,2018-06-11
870,2011-05-26,2011-06-24,2019-01-22
870,2011-05-26,2011-06-24,2019-09-18
870,2011-05-26,2011-06-24,2020-03-29
870,2011-05-26,2011-06-24,2020-10-27
870,2011-05-26,2011-06-24,2021-04-23
870,2011-05-26,2011-06-24,2021-10-17
870,2011-05-26,2011-06-24,2022-04-19
870,2011-05-26,2011-06-24,2022-09-12
870,2011-05-26,2011-06-24,2023-02-14
870,2011-05-26,2011-06-24,2023-06-18
870,2011-05-26,2011-06-24,2023-10-24
871,2019-04-22,2019-09-06,2020-07-14
871,2019-04-22,2019-09-06,2021-06-09
871,2019-04-22,2019-09-06,2022-03-30
871,2019-04-22,2019-09-06,2023-03-17
872,2010-08-05,2011-01-05,2011-12-23
872,2010-08-05,2011-01-05,2012-11-05
872,2010-08-05,2011-01-05,2013-08-17
872,2010-08-05,2011-01-05,2014-07-03
872,2010-08-05,2011-01-05,2015-04-06
872,2010-08-05,2011-01-05,2015-12-26
872,2010-08-05,2011-01-05,2016-10-29
872,2010-08-05,2011-01-05,2017-06-27
872,2010-08-05,2011-01-05,2018-03-03
872,2010-08-05,2011-01-05,2018-10-12
872,2010-08-05,2011-01-05,2019-04-11
872,2010-08-05,2011-01-05,2019-09-20
872,2010-08-05,2011-01-05,2020-04-07
872,2010-08-05,2011-01-05,2020-11-03
872,2010-08-05,2011-01-05,2021-04-25
872,2010-08-05,2011-01-05,2021-10-10
872,2010-08-05,2011-01-05,2022-02-23
872,2010-08-05,2011-01-05,2022-07-29
872,2010-08-05,2011-01-05,2022-12-23
872,2010-08-05,2011-01-05,2023-04-18
873,2013-08-17,2013-11-01,2014-11-20
873,2013-08-17,2013-11-01,2015-08-30
873,2013-08-17,2013-11-01,2016-08-16
873,2013-08-17,2013-11-01,2017-06-03
873,2013-08-17,2013-11-01,2018-02-15
873,2013-08-17,2013-11-01,2018-12-02
873,2013-08-17,2013-11-01,2019-07-06
873,2013-08-17,2013-11-01,2020-03-22
873,2013-08-17,2013-11-01,2020-10-18
873,2013-08-17,2013-11-01,2021-05-01
873,2013-08-17,2013-11-01,2021-12-03
873,2013-08-17,2013-11-01,2022-06-20
873,2013-08-17,2013-11-01,2023-01-26
873,2013-08-17,2013-11-01,2023-07-02
874,2013-03-01,2013-08-18,2014-07-07
874,2013-03-01,2013-08-18,2015-07-21
874,2013-03-01,2013-08-18,2016-07-17
874,2013-03-01,2013-08-18,2017-05-29
874,2013-03-01,2013-08-18,2018-02-19
874,2013-03-01,2013-08-18,2018-10-10
874,2013-03-01,2013-08-18,2019-05-08
874,2013-03-01,2013-08-18,2020-02-29
874,2013-03-01,2013-08-18,2020-10-13
874,2013-03-01,2013-08-18,2021-04-28
874,2013-03-01,2013-08-18,2021-10-31
874,2013-03-01,2013-08-18,2022-05-23
874,2013-03-01,2013-08-18,2022-11-21
874,2013-03-01,2013-08-18,2023-04-15
874,2013-03-01,2013-08-18,2023-10-18
875,2015-01-02,2015-01-11,2016-03-18
875,2015-01-02,2015-01-11,2017-04-02
875,2015-01-02,2015-01-11,2017-11-09
875,2015-01-02,2015-01-11,2018-10-27
875,2015-01-02,2015-01-11,2019-09-16
875,2015-01-02,2015-01-11,2020-05-24
875,2015-01-02,2015-01-11,2021-01-25
875,2015-01-02,2015-01-11,2021-10-06
875,2015-01-02,2015-01-11,2022-04-30
875,2015-01-02,2015-01-11,2022-11-29
875,2015-01-02,2015-01-11,2023-07-15
876,2018-08-08,2018-09-17,2019-08-23
876,2018-08-08,2018-09-17,2020-09-07
876,2018-08-08,2018-09-17,2021-08-08
876,2018-08-08,2018-09-17,2022-06-19
876,2018-08-08,2018-09-17,2023-03-20
876,2018-08-08,2018-09-17,2023-12-19
877,2019-02-06,2019-03-03,2019-12-22
877,2019-02-06,2019-03-03,2020-11-25
877,2019-02-06,2019-03-03,2021-10-17
877,2019-02-06,2019-03-03,2022-08-29
877,2019-02-06,2019-03-03,2023-07-25
878,2019-07-19,2019-07-24,2020-07-09
878,2019-07-19,2019-07-24,2021-07-16
878,2019-07-19,2019-07-24,2022-05-12
878,2019-07-19,2019-07-24,2023-03-21
878,2019-07-19,2019-07-24,2023-12-25
879,2014-12-16,2015-05-04,2016-05-30
879,2014-12-16,2015-05-04,2017-04-25
879,2014-12-16,2015-05-04,2018-04-11
879,2014-12-16,2015-05-04,2018-12-13
879,2014-12-16,2015-05-04,2019-08-20
879,2014-12-16,2015-05-04,2020-03-21
879,2014-12-16,2015-05-04,2020-11-12
879,2014-12-16,2015-05-04,2021-09-09
879,2014-12-16,2015-05-04,2022-05-04
879,2014-12-16,2015-05-04,2022-11-28
879,2014-12-16,2015-05-04,2023-07-16
880,2016-10-28,2017-03-01,2018-01-15
880,2016-10-28,2017-03-01,2019-03-25
880,2016-10-28,2017-03-01,2020-02-20
880,2016-10-28,2017-03-01,2021-01-02
880,2016-10-28,2017-03-01,2021-10-31
880,2016-10-28,2017-03-01,2022-08-12
880,2016-10-28,2017-03-01,2023-04-09
881,2018-01-02,2018-02-09,2019-01-29
881,2018-01-02,2018-02-09,2020-02-11
881,2018-01-02,2018-02-09,2020-12-16
881,2018-01-02,2018-02-09,2021-09-29
881,2018-01-02,2018-02-09,2022-09-11
881,2018-01-02,2018-02-09,2023-06-08
882,2013-04-20,2013-07-01,2014-07-11
882,2013-04-20,2013-07-01,2015-09-18
882,2013-04-20,2013-07-01,2016-10-12
882,2013-04-20,2013-07-01,2017-09-14
882,2013-04-20,2013-07-01,2018-09-10
882,2013-04-20,2013-07-01,2019-05-04
882,2013-04-20,2013-07-01,2020-01-23
882,2013-04-20,2013-07-01,2020-09-14
882,2013-04-20,2013-07-01,2021-03-14
882,2013-04-20,2013-07-01,2021-10-20
882,2013-04-20,2013-07-01,2022-04-27
882,2013-04-20,2013-07-01,2022-11-30
882,2013-04-20,2013-07-01,2023-05-18
882,2013-04-20,2013-07-01,2023-10-24
883,2016-01-24,2016-06-05,2017-06-02
883,2016-01-24,2016-06-05,2018-06-22
883,2016-01-24,2016-06-05,2019-05-25
883,2016-01-24,2016-06-05,2020-04-08
883,2016-01-24,2016-06-05,2021-01-14
883,2016-01-24,2016-06-05,2021-10-27
883,2016-01-24,2016-06-05,2022-07-07
883,2016-01-24,2016-06-05,2023-02-15
883,2016-01-24,2016-06-05,2023-10-01
884,2010-04-01,2010-09-24,2011-10-13
884,2010-04-01,2010-09-24,2012-10-17
884,2010-04-01,2010-09-24,2013-09-05
884,2010-04-01,2010-09-24,2014-05-09
884,2010-04-01,2010-09-24,2015-01-20
884,2010-04-01,2010-09-24,2015-10-17
884,2010-04-01,2010-09-24,2016-06-06
884,2010-04-01,2010-09-24,2017-01-29
884,2010-04-01,2010-09-24,2017-09-10
884,2010-04-01,2010-09-24,2018-04-11
884,2010-04-01,2010-09-24,2018-12-11
884,2010-04-01,2010-09-24,2019-06-28
884,2010-04-01,2010-09-24,2020-01-21
884,2010-04-01,2010-09-24,2020-07-20
884,2010-04-01,2010-09-24,2021-01-28
884,2010-04-01,2010-09-24,2021-07-21
884,2010-04-01,2010-09-24,2021-12-07
884,2010-04-01,2010-09-24,2022-05-24
884,2010-04-01,2010-09-24,2022-09-26
884,2010-04-01,2010-09-24,2023-01-31
885,2011-12-15,2012-03-14,2013-03-27
885,2011-12-15,2012-03-14,2014-03-23
885,2011-12-15,2012-03-14,2015-03-08
885,2011-12-15,2012-03-14,2015-12-15
885,2011-12-15,2012-03-14,2016-10-20
885,2011-12-15,2012-03-14,2017-08-04
885,2011-12-15,2012-03-14,2018-04-18
885,2011-12-15,2012-03-14,2018-12-12
885,2011-12-15,2012-03-14,2019-07-11
885,2011-12-15,2012-03-14,2020-02-25
885,2011-12-15,2012-03-14,2020-09-04
885,2011-12-15,2012-03-14,2021-03-23
885,2011-12-15,2012-03-14,2021-09-21
885,2011-12-15,2012-03-14,2022-02-19
885,2011-12-15,2012-03-14,2022-07-19
885,2011-12-15,2012-03-14,2022-12-30
885,2011-12-15,2012-03-14,2023-05-20
885,2011-12-15,2012-03-14,2023-09-30
886,2015-02-25,2015-07-21,2016-06-23
886,2015-02-25,2015-07-21,2017-07-31
886,2015-02-25,2015-07-21,2018-05-15
886,2015-02-25,2015-07-21,2019-05-04
886,2015-02-25,2015-07-21,2020-02-07
886,2015-02-25,2015-07-21,2020-10-20
886,2015-02-25,2015-07-21,2021-07-16
886,2015-02-25,2015-07-21,2022-03-19
886,2015-02-25,2015-07-21,2022-11-01
886,2015-02-25,2015-07-21,2023-06-13
887,2019-11-12,2019-12-19,2020-12-10
887,2019-11-12,2019-12-19,2021-12-22
887,2019-11-12,2019-12-19,2022-09-25
887,2019-11-12,2019-12-19,2023-07-03
888,2010-02-08,2010-04-09,2011-03-01
888,2010-02-08,2010-04-09,2012-02-14
888,2010-02-08,2010-04-09,2013-01-23
888,2010-02-08,2010-04-09,2013-09-28
888,2010-02-08,2010-04-09,2014-07-06
888,2010-02-08,2010-04-09,2015-04-03
888,2010-02-08,2010-04-09,2015-12-16
888,2010-02-08,2010-04-09,2016-07-21
888,2010-02-08,2010-04-09,2017-03-09
888,2010-02-08,2010-04-09,2017-10-01
888,2010-02-08,2010-04-09,2018-04-27
888,2010-02-08,2010-04-09,2018-10-12
888,2010-02-08,2010-04-09,2019-04-18
888,2010-02-08,2010-04-09,2019-10-06
888,2010-02-08,2010-04-09,2020-03-24
888,2010-02-08,2010-04-09,2020-09-10
888,2010-02-08,2010-04-09,2021-02-12
888,2010-02-08,2010-04-09,2021-07-21
888,2010-02-08,2010-04-09,2021-12-02
888,2010-02-08,2010-04-09,2022-04-21
889,2018-10-03,2019-03-28,2020-05-07
889,2018-10-03,2019-03-28,2021-04-24
889,2018-10-03,2019-03-28,2022-03-12
889,2018-10-03,2019-03-28,2023-01-24
889,2018-10-03,2019-03-28,2023-11-17
890,2019-08-24,2019-09-21,2020-10-18
890,2019-08-24,2019-09-21,2021-10-24
890,2019-08-24,2019-09-21,2022-09-13
890,2019-08-24,2019-09-21,2023-07-25
891,2010-06-22,2010-09-11,2011-07-28
891,2010-06-22,2010-09-11,2012-08-15
891,2010-06-22,2010-09-11,2013-05-13
891,2010-06-22,2010-09-11,2014-04-11
891,2010-06-22,2010-09-11,2015-02-06
891,2010-06-22,2010-09-11,2015-11-02
891,2010-06-22,2010-09-11,2016-07-31
891,2010-06-22,2010-09-11,2017-04-14
891,2010-06-22,2010-09-11,2017-11-02
891,2010-06-22,2010-09-11,2018-07-13
891,2010-06-22,2010-09-11,2019-02-07
891,2010-06-22,2010-09-11,2019-10-07
891,2010-06-22,2010-09-11,2020-04-22
891,2010-06-22,2010-09-11,2020-10-12
891,2010-06-22,2010-09-11,2021-03-13
891,2010-06-22,2010-09-11,2021-08-13
891,2010-06-22,2010-09-11,2022-01-08
891,2010-06-22,2010-09-11,2022-06-15
891,2010-06-22,2010-09-11,2022-11-07
891,2010-06-22,2010-09-11,2023-03-14
892,2011-10-15,2012-02-06,2013-04-10
892,2011-10-15,2012-02-06,2014-01-07
892,2011-10-15,2012-02-06,2014-12-14
892,2011-10-15,2012-02-06,2015-11-25
892,2011-10-15,2012-02-06,2016-09-24
892,2011-10-15,2012-02-06,2017-05-18
892,2011-10-15,2012-02-06,2018-03-09
892,2011-10-15,2012-02-06,2018-11-25
892,2011-10-15,2012-02-06,2019-07-19
892,2011-10-15,2012-02-06,2020-02-21
892,2011-10-15,2012-02-06,2020-10-22
892,2011-10-15,2012-02-06,2021-05-09
892,2011-10-15,2012-02-06,2021-10-31
892,2011-10-15,2012-02-06,2022-04-05
892,2011-10-15,2012-02-06,2022-09-26
892,2011-10-15,2012-02-06,2023-03-12
892,2011-10-15,2012-02-06,2023-08-02
892,2011-10-15,2012-02-06,2023-12-07
893,2012-01-24,2012-03-04,2013-01-30
893,2012-01-24,2012-03-04,2014-03-21
893,2012-01-24,2012-03-04,2015-01-15
893,2012-01-24,2012-03-04,2015-10-10
893,2012-01-24,2012-03-04,2016-06-25
893,2012-01-24,2012-03-04,2017-02-27
893,2012-01-24,2012-03-04,2017-11-13
893,2012-01-24,2012-03-04,2018-07-10
893,2012-01-24,2012-03-04,2019-03-29
893,2012-01-24,2012-03-04,2019-11-27
893,2012-01-24,2012-03-04,2020-06-19
893,2012-01-24,2012-03-04,2021-03-06
893,2012-01-24,2012-03-04,2021-09-02
893,2012-01-24,2012-03-04,2022-02-22
893,2012-01-24,2012-03-04,2022-07-16
893,2012-01-24,2012-03-04,2022-12-19
893,2012-01-24,2012-03-04,2023-05-21
893,2012-01-24,2012-03-04,2023-09-22
894,2013-05-28,2013-07-12,2014-07-23
894,2013-05-28,2013-07-12,2015-06-14
894,2013-05-28,2013-07-12,2016-04-11
894,2013-05-28,2013-07-12,2017-03-11
894,2013-05-28,2013-07-12,2017-11-20
894,2013-05-28,2013-07-12,2018-07-25
894,2013-05-28,2013-07-12,2019-04-19
894,2013-05-28,2013-07-12,2020-01-14
894,2013-05-28,2013-07-12,2020-09-12
894,2013-05-28,2013-07-12,2021-04-16
894,2013-05-28,2013-07-12,2021-11-05
894,2013-05-28,2013-07-12,2022-06-11
894,2013-05-28,2013-07-12,2022-12-30
894,2013-05-28,2013-07-12,2023-06-24
894,2013-05-28,2013-07-12,2023-12-02
895,2020-02-27,2020-04-29,2021-04-02
895,2020-02-27,2020-04-29,2022-03-09
895,2020-02-27,2020-04-29,2023-01-14
895,2020-02-27,2020-04-29,2023-11-17
896,2012-12-17,2013-03-20,2014-04-08
896,2012-12-17,2013-03-20,2015-04-15
896,2012-12-17,2013-03-20,2016-02-20
896,2012-12-17,2013-03-20,2016-11-27
896,2012-12-17,2013-03-20,2017-10-04
896,2012-12-17,2013-03-20,2018-07-10
896,2012-12-17,2013-03-20,2019-03-16
896,2012-12-17,2013-03-20,2019-12-19
896,2012-12-17,2013-03-20,2020-07-23
896,2012-12-17,2013-03-20,2021-01-13
896,2012-12-17,2013-03-20,2021-07-25
896,2012-12-17,2013-03-20,2022-03-12
896,2012-12-17,2013-03-20,2022-09-07
896,2012-12-17,2013-03-20,2023-02-20
896,2012-12-17,2013-03-20,2023-08-06
897,2014-08-11,2014-12-04,2015-11-30
897,2014-08-11,2014-12-04,2016-11-29
897,2014-08-11,2014-12-04,2017-10-14
897,2014-08-11,2014-12-04,2018-09-05
897,2014-08-11,2014-12-04,2019-06-27
897,2014-08-11,2014-12-04,2020-03-15
897,2014-08-11,2014-12-04,2020-12-06
897,2014-08-11,2014-12-04,2021-07-25
897,2014-08-11,2014-12-04,2022-02-10
897,2014-08-11,2014-12-04,2022-09-18
897,2014-08-11,2014-12-04,2023-03-19
897,2014-08-11,2014-12-04,2023-10-16
898,2016-11-28,2017-02-03,2018-03-26
898,2016-11-28,2017-02-03,2019-02-19
898,2016-11-28,2017-02-03,2020-01-08
898,2016-11-28,2017-02-03,2020-09-25
898,2016-11-28,2017-02-03,2021-06-11
898,2016-11-28,2017-02-03,2022-01-28
898,2016-11-28,2017-02-03,2022-11-17
898,2016-11-28,2017-02-03,2023-07-12
899,2011-04-01,2011-05-27,2012-02-18
899,2011-04-01,2011-05-27,2013-03-28
899,2011-04-01,2011-05-27,2014-02-17
899,2011-04-01,2011-05-27,2015-01-03
899,2011-04-01,2011-05-27,2015-09-21
899,2011-04-01,2011-05-27,2016-07-10
899,2011-04-01,2011-05-27,2017-03-19
899,2011-04-01,2011-05-27,2017-10-24
899,2011-04-01,2011-05-27,2018-05-20
899,2011-04-01,2011-05-27,2018-12-03
899,2011-04-01,2011-05-27,2019-07-13
899,2011-04-01,2011-05-27,2020-01-18
899,2011-04-01,2011-05-27,2020-06-26
899,2011-04-01,2011-05-27,2021-01-02
899,2011-04-01,2011-05-27,2021-05-17
899,2011-04-01,2011-05-27,2021-11-20
899,2011-04-01,2011-05-27,2022-05-25
899,2011-04-01,2011-05-27,2022-09-28
899,2011-04-01,2011-05-27,2023-02-27
899,2011-04-01,2011-05-27,2023-07-11
900,2012-04-08,2012-05-18,2013-04-29
900,2012-04-08,2012-05-18,2014-03-25
900,2012-04-08,2012-05-18,2015-03-09
900,2012-04-08,2012-05-18,2016-01-10
900,2012-04-08,2012-05-18,2016-08-13
900,2012-04-08,2012-05-18,2017-07-17
900,2012-04-08,2012-05-18,2018-04-16
900,2012-04-08,2012-05-18,2018-12-17
900,2012-04-08,2012-05-18,2019-07-21
900,2012-04-08,2012-05-18,2020-02-23
900,2012-04-08,2012-05-18,2020-10-16
900,2012-04-08,2012-05-18,2021-05-05
900,2012-04-08,2012-05-18,2021-11-13
900,2012-04-08,2012-05-18,2022-04-15
900,2012-04-08,2012-05-18,2022-09-23
900,2012-04-08,2012-05-18,2023-02-28
900,2012-04-08,2012-05-18,2023-08-06
900,2012-04-08,2012-05-18,2023-12-18
901,2012-06-13,2012-09-19,2013-08-08
901,2012-06-13,2012-09-19,2014-07-23
901,2012-06-13,2012-09-19,2015-06-12
901,2012-06-13,2012-09-19,2016-03-01
901,2012-06-13,2012-09-19,2016-12-20
901,2012-06-13,2012-09-19,2017-09-09
901,2012-06-13,2012-09-19,2018-07-09
901,2012-06-13,2012-09-19,2019-03-04
901,2012-06-13,2012-09-19,2019-11-03
901,2012-06-13,2012-09-19,2020-05-16
901,2012-06-13,2012-09-19,2020-12-18
901,2012-06-13,2012-09-19,2021-06-27
901,2012-06-13,2012-09-19,2021-12-18
901,2012-06-13,2012-09-19,2022-08-06
901,2012-06-13,2012-09-19,2023-01-14
901,2012-06-13,2012-09-19,2023-06-18
901,2012-06-13,2012-09-19,2023-11-28
902,2013-10-16,2013-11-25,2014-12-09
902,2013-10-16,2013-11-25,2015-12-05
902,2013-10-16,2013-11-25,2016-11-01
902,2013-10-16,2013-11-25,2017-11-12
902,2013-10-16,2013-11-25,2018-08-01
902,2013-10-16,2013-11-25,2019-06-10
902,2013-10-16,2013-11-25,2020-03-02
902,2013-10-16,2013-11-25,2020-11-18
902,2013-10-16,2013-11-25,2021-07-09
902,2013-10-16,2013-11-25,2022-03-18
902,2013-10-16,2013-11-25,2022-09-26
902,2013-10-16,2013-11-25,2023-04-11
902,2013-10-16,2013-11-25,2023-10-28
903,2015-05-13,2015-08-12,2016-09-16
903,2015-05-13,2015-08-12,2017-08-24
903,2015-05-13,2015-08-12,2018-06-04
903,2015-05-13,2015-08-12,2019-02-22
903,2015-05-13,2015-08-12,2019-12-10
903,2015-05-13,2015-08-12,2020-10-11
903,2015-05-13,2015-08-12,2021-05-06
903,2015-05-13,2015-08-12,2022-01-16
903,2015-05-13,2015-08-12,2022-09-30
903,2015-05-13,2015-08-12,2023-04-11
903,2015-05-13,2015-08-12,2023-10-26
904,2018-05-31,2018-07-03,2019-08-02
904,2018-05-31,2018-07-03,2020-09-03
904,2018-05-31,2018-07-03,2021-07-02
904,2018-05-31,2018-07-03,2022-04-08
904,2018-05-31,2018-07-03,2023-03-11
904,2018-05-31,2018-07-03,2023-11-16
905,2016-08-31,2016-09-06,2017-11-24
905,2016-08-31,2016-09-06,2018-11-25
905,2016-08-31,2016-09-06,2019-11-05
905,2016-08-31,2016-09-06,2020-10-10
905,2016-08-31,2016-09-06,2021-08-03
905,2016-08-31,2016-09-06,2022-05-17
905,2016-08-31,2016-09-06,2023-01-14
905,2016-08-31,2016-09-06,2023-10-06
906,2015-06-20,2015-11-14,2016-09-20
906,2015-06-20,2015-11-14,2017-09-11
906,2015-06-20,2015-11-14,2018-05-26
906,2015-06-20,2015-11-14,2019-04-27
906,2015-06-20,2015-11-14,2020-02-10
906,2015-06-20,2015-11-14,2021-01-08
906,2015-06-20,2015-11-14,2021-10-09
906,2015-06-20,2015-11-14,2022-07-05
906,2015-06-20,2015-11-14,2023-01-28
906,2015-06-20,2015-11-14,2023-09-21
907,2016-07-23,2016-10-11,2017-11-19
907,2016-07-23,2016-10-11,2018-09-19
907,2016-07-23,2016-10-11,2019-08-14
907,2016-07-23,2016-10-11,2020-05-12
907,2016-07-23,2016-10-11,2021-03-05
907,2016-07-23,2016-10-11,2022-02-01
907,2016-07-23,2016-10-11,2022-11-05
907,2016-07-23,2016-10-11,2023-07-05
907,2016-07-23,2016-10-11,2023-12-25
908,2010-07-09,2010-12-24,2012-01-10
908,2010-07-09,2010-12-24,2012-12-01
908,2010-07-09,2010-12-24,2013-12-08
908,2010-07-09,2010-12-24,2014-10-12
908,2010-07-09,2010-12-24,2015-08-28
908,2010-07-09,2010-12-24,2016-05-31
908,2010-07-09,2010-12-24,2017-02-04
908,2010-07-09,2010-12-24,2017-09-23
908,2010-07-09,2010-12-24,2018-04-17
908,2010-07-09,2010-12-24,2018-12-15
908,2010-07-09,2010-12-24,2019-06-29
908,2010-07-09,2010-12-24,2020-01-19
908,2010-07-09,2010-12-24,2020-07-10
908,2010-07-09,2010-12-24,2020-12-12
908,2010-07-09,2010-12-24,2021-06-04
908,2010-07-09,2010-12-24,2021-10-26
908,2010-07-09,2010-12-24,2022-03-17
908,2010-07-09,2010-12-24,2022-07-17
908,2010-07-09,2010-12-24,2022-11-21
908,2010-07-09,2010-12-24,2023-03-28
909,2011-05-20,2011-08-20,2012-08-08
909,2011-05-20,2011-08-20,2013-08-16
909,2011-05-20,2011-08-20,2014-07-11
909,2011-05-20,2011-08-20,2015-08-17
909,2011-05-20,2011-08-20,2016-06-09
909,2011-05-20,2011-08-20,2017-01-17
909,2011-05-20,2011-08-20,2017-09-25
909,2011-05-20,2011-08-20,2018-05-22
909,2011-05-20,2011-08-20,2018-12-23
909,2011-05-20,2011-08-20,2019-07-30
909,2011-05-20,2011-08-20,2020-02-07
909,2011-05-20,2011-08-20,2020-08-27
909,2011-05-20,2011-08-20,2021-01-23
909,2011-05-20,2011-08-20,2021-08-07
909,2011-05-20,2011-08-20,2021-12-24
909,2011-05-20,2011-08-20,2022-05-26
909,2011-05-20,2011-08-20,2022-10-11
909,2011-05-20,2011-08-20,2023-03-06
909,2011-05-20,2011-08-20,2023-07-15
909,2011-05-20,2011-08-20,2023-11-22
910,2013-04-29,2013-08-04,2014-09-13
910,2013-04-29,2013-08-04,2015-09-17
910,2013-04-29,2013-08-04,2016-08-05
910,2013-04-29,2013-08-04,2017-06-19
910,2013-04-29,2013-08-04,2018-05-28
910,2013-04-29,2013-08-04,2019-03-14
910,2013-04-29,2013-08-04,2019-11-14
910,2013-04-29,2013-08-04,2020-08-10
910,2013-04-29,2013-08-04,2021-03-31
910,2013-04-29,2013-08-04,2021-10-08
910,2013-04-29,2013-08-04,2022-04-23
910,2013-04-29,2013-08-04,2022-10-02
910,2013-04-29,2013-08-04,2023-02-19
910,2013-04-29,2013-08-04,2023-07-26
911,2014-03-12,2014-05-10,2015-05-14
911,2014-03-12,2014-05-10,2016-03-05
911,2014-03-12,2014-05-10,2016-11-10
911,2014-03-12,2014-05-10,2017-11-06
911,2014-03-12,2014-05-10,2018-08-30
911,2014-03-12,2014-05-10,2019-07-18
911,2014-03-12,2014-05-10,2020-05-13
911,2014-03-12,2014-05-10,2021-01-30
911,2014-03-12,2014-05-10,2021-09-18
911,2014-03-12,2014-05-10,2022-04-15
911,2014-03-12,2014-05-10,2022-11-22
911,2014-03-12,2014-05-10,2023-06-01
911,2014-03-12,2014-05-10,2023-11-20
912,2019-06-03,2019-08-01,2020-07-27
912,2019-06-03,2019-08-01,2021-08-14
912,2019-06-03,2019-08-01,2022-08-14
912,2019-06-03,2019-08-01,2023-06-15
913,2019-07-13,2019-08-30,2020-09-30
913,2019-07-13,2019-08-30,2021-09-07
913,2019-07-13,2019-08-30,2022-07-16
913,2019-07-13,2019-08-30,2023-04-04
914,2012-04-03,2012-09-19,2013-10-15
914,2012-04-03,2012-09-19,2014-10-22
914,2012-04-03,2012-09-19,2015-08-13
914,2012-04-03,2012-09-19,2016-06-17
914,2012-04-03,2012-09-19,2017-03-31
914,2012-04-03,2012-09-19,2018-01-20
914,2012-04-03,2012-09-19,2018-11-09
914,2012-04-03,2012-09-19,2019-06-04
914,2012-04-03,2012-09-19,2019-12-27
914,2012-04-03,2012-09-19,2020-08-16
914,2012-04-03,2012-09-19,2021-02-28
914,2012-04-03,2012-09-19,2021-09-28
914,2012-04-03,2012-09-19,2022-03-24
914,2012-04-03,2012-09-19,2022-08-23
914,2012-04-03,2012-09-19,2023-01-07
914,2012-04-03,2012-09-19,2023-06-22
914,2012-04-03,2012-09-19,2023-11-26
915,2012-07-17,2012-07-30,2013-08-10
915,2012-07-17,2012-07-30,2014-03-13
915,2012-07-17,2012-07-30,2015-02-25
915,2012-07-17,2012-07-30,2015-11-19
915,2012-07-17,2012-07-30,2016-07-19
915,2012-07-17,2012-07-30,2017-03-04
915,2012-07-17,2012-07-30,2017-10-06
915,2012-07-17,2012-07-30,2018-07-01
915,2012-07-17,2012-07-30,2019-02-14
915,2012-07-17,2012-07-30,2019-08-31
915,2012-07-17,2012-07-30,2020-04-10
915,2012-07-17,2012-07-30,2020-10-14
915,2012-07-17,2012-07-30,2021-05-22
915,2012-07-17,2012-07-30,2021-12-24
915,2012-07-17,2012-07-30,2022-06-15
915,2012-07-17,2012-07-30,2022-12-22
915,2012-07-17,2012-07-30,2023-06-18
915,2012-07-17,2012-07-30,2023-11-13
916,2012-07-22,2012-11-06,2013-10-14
916,2012-07-22,2012-11-06,2014-07-19
916,2012-07-22,2012-11-06,2015-04-24
916,2012-07-22,2012-11-06,2016-02-12
